5.44 , -0.328694
5.45 , -0.331769
5.46 , -0.322412
5.47 , -0.300782
5.48 , -0.267251
5.49 , -0.222393
5.5 , -0.16698
5.51 , -0.101961
5.52 , -0.0284526
5.53 , 0.0522845
5.54 , 0.138865
5.55 , 0.229803
5.56 , 0.323538
5.57 , 0.418462
5.58 , 0.512946
5.59 , 0.606449
5.6 , 0.698972
5.61 , 0.790513
5.62 , 0.881073
5.63 , 0.970652
5.64 , 1.05925
5.65 , 1.14687
5.66 , 1.2335
5.67 , 1.31916
5.68 , 1.40383
5.69 , 1.48753
5.7 , 1.57024
5.71 , 1.65197
5.72 , 1.73272
5.73 , 1.81249
5.74 , 1.89128
5.75 , 1.96908
5.76 , 2.04591
5.77 , 2.12176
5.78 , 2.19662
5.79 , 2.2705
5.8 , 2.34341
5.81 , 2.41533
5.82 , 2.48627
5.83 , 2.55623
5.84 , 2.6252
5.85 , 2.6932
5.86 , 2.76022
5.87 , 2.82625
5.88 , 2.89131
5.89 , 2.95538
5.9 , 3.01847
5.91 , 3.08058
5.92 , 3.14171
5.93 , 3.20186
5.94 , 3.26103
5.95 , 3.31922
5.96 , 3.37643
5.97 , 3.43265
5.98 , 3.48789
5.99 , 3.54216
6 , 3.59544
6.01 , 3.64774
6.02 , 3.69906
6.03 , 3.7494
6.04 , 3.79876
6.05 , 3.84714
6.06 , 3.89453
6.07 , 3.94095
6.08 , 3.98638
6.09 , 4.03084
6.1 , 4.07431
6.11 , 4.1168
6.12 , 4.15831
6.13 , 4.19884
6.14 , 4.23839
6.15 , 4.27695
6.16 , 4.31454
6.17 , 4.35114
6.18 , 4.38677
6.19 , 4.42141
6.2 , 4.45507
6.21 , 4.48776
6.22 , 4.51946
6.23 , 4.55018
6.24 , 4.57991
6.25 , 4.60867
6.26 , 4.63645
6.27 , 4.66324
6.28 , 4.68906
6.29 , 4.71389
6.3 , 4.73774
6.31 , 4.76061
6.32 , 4.7825
6.33 , 4.80341
6.34 , 4.82334
6.35 , 4.84229
6.36 , 4.86025
